Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Product ID,Sales,Quantity,Discount,Profit
CA-2013-113831,2013-05-31,2013-06-04,Standard Class,AH-10690,TEC-AC-10003033,1979.7,6,0.0,653.3
CA-2013-113831,2013-05-31,2013-06-04,Standard Class,AH-10690,OFF-LA-10001297,62.1,6,0.0,29.81
US-2011-139500,2011-11-16,2011-11-20,Standard Class,AB-10165,FUR-CH-10002017,37.3,2,0.3,-1.07
US-2011-166310,2011-09-21,2011-09-23,First Class,JS-15940,FUR-FU-10001546,8.54,2,0.6,-7.48
US-2013-168410,2013-02-21,2013-02-26,Standard Class,BV-11245,FUR-FU-10000629,68.95,5,0.0,28.96
US-2013-168410,2013-02-21,2013-02-26,Standard Class,BV-11245,OFF-ST-10000036,296.37,3,0.0,80.02
US-2013-168410,2013-02-21,2013-02-26,Standard Class,BV-11245,TEC-PH-10002583,39.98,2,0.0,2.0
CA-2014-131254,2014-11-20,2014-11-22,First Class,NC-18415,FUR-CH-10003774,191.06,3,0.3,-46.4
CA-2014-131254,2014-11-20,2014-11-22,First Class,NC-18415,OFF-AR-10003876,13.04,5,0.2,3.91
CA-2014-131254,2014-11-20,2014-11-22,First Class,NC-18415,OFF-BI-10003527,1525.19,6,0.8,-2287.78
CA-2013-123414,2013-08-22,2013-08-28,Standard Class,SU-20665,OFF-LA-10004559,9.22,4,0.2,3.34
CA-2013-123414,2013-08-22,2013-08-28,Standard Class,SU-20665,OFF-SU-10002573,28.05,2,0.2,3.51
CA-2014-137876,2014-05-01,2014-05-06,Standard Class,DJ-13510,FUR-FU-10000222,64.96,2,0.0,21.44
CA-2014-137876,2014-05-01,2014-05-06,Standard Class,DJ-13510,OFF-EN-10001219,30.56,4,0.0,14.97
CA-2013-154060,2013-05-03,2013-05-09,Standard Class,DL-12865,FUR-CH-10002304,187.06,9,0.2,11.69
US-2014-162558,2014-10-03,2014-10-06,First Class,Dp-13240,FUR-FU-10002364,11.81,2,0.2,1.33
US-2014-162558,2014-10-03,2014-10-06,First Class,Dp-13240,FUR-FU-10004864,9.66,1,0.2,1.57
US-2014-162558,2014-10-03,2014-10-06,First Class,Dp-13240,OFF-PA-10003172,20.74,4,0.2,7.26
US-2014-162558,2014-10-03,2014-10-06,First Class,Dp-13240,OFF-BI-10000977,27.36,3,0.7,-21.89
US-2014-162558,2014-10-03,2014-10-06,First Class,Dp-13240,FUR-TA-10000198,2314.12,7,0.4,-1002.78
US-2014-162558,2014-10-03,2014-10-06,First Class,Dp-13240,OFF-BI-10003984,34.24,4,0.7,-26.25
US-2014-162558,2014-10-03,2014-10-06,First Class,Dp-13240,FUR-FU-10003691,19.76,2,0.2,5.93
CA-2014-134439,2014-09-19,2014-09-24,Second Class,TM-21010,OFF-PA-10004082,15.96,2,0.0,7.98
CA-2012-119508,2012-12-04,2012-12-09,Standard Class,TZ-21580,OFF-AR-10003723,16.9,5,0.0,6.25
CA-2012-119508,2012-12-04,2012-12-09,Standard Class,TZ-21580,FUR-FU-10004270,25.08,6,0.0,9.03
CA-2012-152681,2012-01-17,2012-01-22,Standard Class,SC-20260,OFF-AR-10003183,6.68,2,0.0,2.0
CA-2011-130813,2011-01-07,2011-01-09,Second Class,LS-17230,OFF-PA-10002005,19.44,3,0.0,9.33
CA-2012-120320,2012-03-05,2012-03-09,Standard Class,MV-18190,TEC-PH-10000149,31.92,2,0.2,2.39
CA-2013-111941,2013-12-26,2013-12-29,Second Class,BD-11620,OFF-BI-10001524,33.57,2,0.2,11.75
CA-2013-123120,2013-09-05,2013-09-09,Standard Class,CV-12295,FUR-FU-10004748,63.94,1,0.0,24.94
CA-2013-123120,2013-09-05,2013-09-09,Standard Class,CV-12295,OFF-BI-10001460,60.6,5,0.2,20.45
CA-2013-123120,2013-09-05,2013-09-09,Standard Class,CV-12295,OFF-SU-10002503,22.72,4,0.0,6.59
CA-2011-103331,2011-08-26,2011-09-01,Standard Class,KB-16315,FUR-FU-10001731,10.68,4,0.0,4.06
CA-2011-103331,2011-08-26,2011-09-01,Standard Class,KB-16315,OFF-PA-10002160,17.34,3,0.0,8.5
CA-2011-103331,2011-08-26,2011-09-01,Standard Class,KB-16315,OFF-PA-10002659,3.38,1,0.0,1.55
CA-2012-169278,2012-05-21,2012-05-25,Standard Class,ME-18010,OFF-BI-10001636,26.98,4,0.2,8.77
CA-2014-111577,2014-10-17,2014-10-22,Standard Class,AJ-10780,OFF-PA-10000062,307.78,7,0.2,111.57
CA-2012-146486,2012-11-09,2012-11-14,Second Class,DV-13465,OFF-ST-10002554,244.55,5,0.0,4.89
CA-2012-146486,2012-11-09,2012-11-14,Second Class,DV-13465,OFF-EN-10001509,12.24,6,0.0,5.75
CA-2012-146486,2012-11-09,2012-11-14,Second Class,DV-13465,TEC-AC-10002018,13.98,2,0.0,6.01
CA-2012-146486,2012-11-09,2012-11-14,Second Class,DV-13465,TEC-AC-10002637,899.95,5,0.0,54.0
US-2011-168501,2011-11-21,2011-11-27,Standard Class,JK-15325,OFF-EN-10001509,1.63,1,0.2,0.55
US-2011-168501,2011-11-21,2011-11-27,Standard Class,JK-15325,TEC-PH-10004922,267.96,5,0.2,16.75
CA-2012-112053,2012-10-11,2012-10-13,Second Class,SH-20395,TEC-AC-10002550,31.95,1,0.0,2.24
CA-2014-108539,2014-03-22,2014-03-24,Second Class,SC-20725,OFF-ST-10003208,725.84,4,0.0,210.49
CA-2014-108539,2014-03-22,2014-03-24,Second Class,SC-20725,OFF-BI-10003981,10.9,3,0.2,3.95
CA-2014-108539,2014-03-22,2014-03-24,Second Class,SC-20725,OFF-BI-10001031,8.54,2,0.2,2.88
CA-2012-149811,2012-01-04,2012-01-10,Standard Class,CS-12250,OFF-BI-10003676,32.34,3,0.0,15.52
CA-2012-149811,2012-01-04,2012-01-10,Standard Class,CS-12250,OFF-PA-10004082,39.9,5,0.0,19.95
US-2014-103814,2014-12-10,2014-12-17,Standard Class,LH-16900,OFF-PA-10001019,143.86,9,0.2,48.55
CA-2013-123932,2013-09-07,2013-09-13,Standard Class,YC-21895,OFF-PA-10004665,41.92,4,0.2,15.2
CA-2013-123932,2013-09-07,2013-09-13,Standard Class,YC-21895,TEC-PH-10002447,329.58,2,0.2,37.08
US-2013-101616,2013-09-04,2013-09-07,First Class,CY-12745,OFF-BI-10000014,87.28,8,0.0,41.02
CA-2011-113768,2011-05-13,2011-05-19,Standard Class,AH-10030,FUR-CH-10002439,279.46,6,0.2,20.96
CA-2011-113768,2011-05-13,2011-05-19,Standard Class,AH-10030,OFF-PA-10003063,8.0,2,0.0,3.84
CA-2013-138037,2013-09-30,2013-10-04,Standard Class,AR-10540,OFF-BI-10002982,27.24,5,0.2,9.53
CA-2011-150490,2011-08-05,2011-08-11,Standard Class,SS-20590,TEC-AC-10004510,16.36,1,0.0,1.64
CA-2011-150490,2011-08-05,2011-08-11,Standard Class,SS-20590,OFF-ST-10000321,15.78,2,0.0,0.63
CA-2011-150490,2011-08-05,2011-08-11,Standard Class,SS-20590,OFF-AR-10004602,45.98,2,0.0,12.87
US-2014-126060,2014-04-15,2014-04-19,Standard Class,DW-13585,FUR-BO-10003433,198.27,8,0.2,-32.22
CA-2014-100951,2014-06-10,2014-06-11,First Class,NC-18625,OFF-ST-10001496,720.76,5,0.2,54.06
CA-2013-122014,2013-12-30,2014-01-03,Standard Class,CD-11920,FUR-FU-10000672,70.56,6,0.0,23.99
CA-2013-122014,2013-12-30,2014-01-03,Standard Class,CD-11920,OFF-AP-10001293,81.96,2,0.0,22.95
CA-2011-123477,2011-01-19,2011-01-22,Second Class,DW-13195,OFF-AP-10000692,64.86,4,0.2,6.49
CA-2013-107790,2013-11-21,2013-11-25,Standard Class,EH-13990,TEC-PH-10004539,151.19,1,0.2,13.23
CA-2014-158071,2014-06-11,2014-06-16,Standard Class,BD-11320,TEC-PH-10002923,88.78,3,0.2,7.77
CA-2014-158071,2014-06-11,2014-06-16,Standard Class,BD-11320,OFF-LA-10004689,11.56,4,0.0,5.43
CA-2014-158071,2014-06-11,2014-06-16,Standard Class,BD-11320,OFF-ST-10001228,15.58,1,0.0,3.9
CA-2014-147403,2014-09-11,2014-09-14,First Class,KH-16630,OFF-PA-10003302,85.06,3,0.2,28.71
US-2014-136721,2014-04-09,2014-04-13,Standard Class,NH-18610,FUR-FU-10004665,273.96,2,0.0,71.23
US-2014-136721,2014-04-09,2014-04-13,Standard Class,NH-18610,FUR-FU-10004188,306.9,3,0.0,79.79
CA-2012-118738,2012-10-24,2012-10-30,Standard Class,AG-10495,OFF-PA-10003177,15.55,3,0.2,5.44
CA-2012-118738,2012-10-24,2012-10-30,Standard Class,AG-10495,FUR-TA-10002607,347.36,7,0.3,-69.47
CA-2012-118738,2012-10-24,2012-10-30,Standard Class,AG-10495,OFF-PA-10001166,10.37,2,0.2,3.63
CA-2014-134152,2014-05-28,2014-06-01,Standard Class,RP-19855,TEC-AC-10004510,98.16,6,0.0,9.82
CA-2014-134152,2014-05-28,2014-06-01,Standard Class,RP-19855,OFF-AR-10004062,31.44,3,0.0,7.86
CA-2011-125542,2011-12-05,2011-12-07,First Class,NB-18655,OFF-EN-10000056,348.49,7,0.2,117.61
CA-2011-125542,2011-12-05,2011-12-07,First Class,NB-18655,OFF-ST-10001469,172.74,4,0.2,-30.23
CA-2013-136021,2013-08-15,2013-08-19,Standard Class,JM-15580,OFF-PA-10000551,15.54,3,0.0,7.61
CA-2013-136021,2013-08-15,2013-08-19,Standard Class,JM-15580,TEC-MA-10000423,105.55,6,0.2,35.62
CA-2013-149195,2013-09-06,2013-09-08,Second Class,DM-13525,OFF-PA-10001870,25.92,5,0.2,9.07
CA-2013-149195,2013-09-06,2013-09-08,Second Class,DM-13525,OFF-FA-10001843,15.81,8,0.2,5.34
CA-2013-149195,2013-09-06,2013-09-08,Second Class,DM-13525,OFF-PA-10002036,10.37,2,0.2,3.76
CA-2014-161410,2014-06-27,2014-07-04,Standard Class,CC-12220,TEC-PH-10001760,358.2,3,0.4,41.79
CA-2014-161410,2014-06-27,2014-07-04,Standard Class,CC-12220,TEC-PH-10000673,545.92,14,0.4,72.79
CA-2014-152786,2014-03-13,2014-03-18,Standard Class,GA-14725,OFF-BI-10000829,40.41,9,0.0,18.59
CA-2014-164707,2014-02-19,2014-02-22,Second Class,CV-12805,TEC-PH-10001924,167.98,3,0.2,10.5
CA-2014-164707,2014-02-19,2014-02-22,Second Class,CV-12805,TEC-AC-10004864,109.53,3,0.0,47.1
CA-2014-164707,2014-02-19,2014-02-22,Second Class,CV-12805,OFF-LA-10004345,9.82,2,0.0,4.81
CA-2014-163874,2014-11-11,2014-11-13,Second Class,NC-18535,OFF-BI-10000088,26.35,3,0.2,9.55
US-2011-123183,2011-11-19,2011-11-25,Standard Class,GR-14560,OFF-LA-10002787,22.5,6,0.0,10.8
US-2011-123183,2011-11-19,2011-11-25,Standard Class,GR-14560,OFF-LA-10001569,9.96,2,0.0,4.58
US-2011-123183,2011-11-19,2011-11-25,Standard Class,GR-14560,OFF-BI-10002429,213.08,7,0.0,102.28
US-2011-123183,2011-11-19,2011-11-25,Standard Class,GR-14560,FUR-BO-10000362,1025.88,6,0.0,235.95
CA-2011-104829,2011-11-18,2011-11-21,Second Class,JG-15805,OFF-PA-10003016,21.98,7,0.0,9.89
US-2013-147340,2013-09-25,2013-09-25,Same Day,EB-13750,FUR-FU-10002501,63.2,5,0.0,23.38
CA-2013-145492,2013-11-21,2013-11-28,Standard Class,MC-17605,OFF-AP-10003622,39.0,12,0.0,11.31
CA-2013-163202,2013-09-28,2013-10-03,Standard Class,BM-11650,OFF-BI-10002764,2.91,3,0.7,-2.03
CA-2013-117681,2013-04-10,2013-04-15,Standard Class,HF-14995,FUR-BO-10001798,556.66,5,0.15,6.55
CA-2014-132262,2014-09-22,2014-09-24,First Class,ML-18265,TEC-AC-10000158,71.98,2,0.0,15.12
CA-2014-132262,2014-09-22,2014-09-24,First Class,ML-18265,TEC-AC-10000303,79.98,2,0.0,26.39
CA-2014-123043,2014-08-25,2014-08-30,Standard Class,AH-10195,OFF-BI-10003910,24.67,4,0.2,7.71
CA-2014-123043,2014-08-25,2014-08-30,Standard Class,AH-10195,OFF-BI-10000138,3.74,1,0.2,1.31
US-2013-143280,2013-02-22,2013-02-26,Standard Class,TZ-21580,TEC-PH-10002398,445.96,5,0.2,55.74
US-2013-143280,2013-02-22,2013-02-26,Standard Class,TZ-21580,TEC-AC-10003399,36.24,1,0.0,15.22
US-2013-143280,2013-02-22,2013-02-26,Standard Class,TZ-21580,OFF-FA-10000992,10.65,3,0.0,5.01
CA-2014-108854,2014-12-09,2014-12-15,Standard Class,DM-13345,OFF-PA-10003022,87.92,4,0.0,40.44
CA-2014-108854,2014-12-09,2014-12-15,Standard Class,DM-13345,OFF-BI-10002854,22.42,1,0.2,8.41
CA-2014-108854,2014-12-09,2014-12-15,Standard Class,DM-13345,OFF-BI-10001670,90.48,3,0.2,33.93
CA-2014-108854,2014-12-09,2014-12-15,Standard Class,DM-13345,OFF-ST-10001837,42.76,1,0.0,11.12
CA-2014-166856,2014-09-19,2014-09-23,Standard Class,TS-21505,OFF-BI-10002012,10.08,7,0.2,3.53
CA-2014-166856,2014-09-19,2014-09-23,Standard Class,TS-21505,TEC-AC-10004992,101.34,3,0.0,8.11
CA-2013-153157,2013-09-12,2013-09-15,First Class,TB-21625,TEC-PH-10003171,224.75,5,0.0,62.93
US-2014-125647,2014-09-24,2014-09-29,Standard Class,LC-16870,OFF-AP-10000390,73.18,6,0.8,-197.58
US-2014-125647,2014-09-24,2014-09-29,Standard Class,LC-16870,OFF-PA-10004888,20.74,4,0.2,7.26
US-2014-125647,2014-09-24,2014-09-29,Standard Class,LC-16870,TEC-PH-10004188,39.98,2,0.2,-9.0
CA-2011-132542,2011-10-06,2011-10-08,Second Class,AM-10360,OFF-BI-10004099,15.36,2,0.0,7.68
CA-2012-110877,2012-10-23,2012-10-26,First Class,JE-15715,OFF-PA-10004621,36.29,7,0.2,12.7
CA-2012-110877,2012-10-23,2012-10-26,First Class,JE-15715,TEC-PH-10002103,150.38,2,0.2,15.04
US-2013-151827,2013-04-01,2013-04-03,Second Class,CS-11950,TEC-PH-10002789,280.78,3,0.4,-60.84
US-2013-151827,2013-04-01,2013-04-03,Second Class,CS-11950,TEC-AC-10003289,31.98,2,0.2,1.2
US-2013-163258,2013-12-30,2014-01-03,Standard Class,PF-19225,OFF-BI-10000138,11.23,3,0.2,3.93
CA-2014-103009,2014-11-04,2014-11-06,Second Class,PJ-18835,OFF-PA-10001215,26.4,5,0.0,11.88
US-2014-120649,2014-01-21,2014-01-27,Standard Class,JF-15490,OFF-AR-10001545,3.52,2,0.0,1.02
CA-2013-153598,2013-12-04,2013-12-07,First Class,NM-18520,TEC-AC-10003870,1649.95,5,0.0,659.98
CA-2013-153598,2013-12-04,2013-12-07,First Class,NM-18520,FUR-FU-10001085,111.9,6,0.0,51.47
US-2013-108497,2013-06-15,2013-06-15,Same Day,MH-17290,FUR-BO-10004218,599.16,5,0.15,35.24
CA-2013-113096,2013-09-03,2013-09-05,First Class,SZ-20035,OFF-ST-10003455,46.53,3,0.0,12.1
CA-2011-136861,2011-09-05,2011-09-07,First Class,PR-18880,FUR-FU-10001967,31.98,2,0.2,2.0
CA-2014-117422,2014-10-22,2014-10-26,Standard Class,FC-14245,OFF-AP-10000938,161.57,2,0.2,16.16
CA-2014-117422,2014-10-22,2014-10-26,Standard Class,FC-14245,OFF-PA-10002195,4.06,1,0.2,1.37
CA-2014-117422,2014-10-22,2014-10-26,Standard Class,FC-14245,OFF-BI-10002799,6.22,4,0.7,-4.97
CA-2014-129707,2014-04-26,2014-04-30,Standard Class,LH-16750,OFF-AR-10000246,8.9,4,0.2,0.67
CA-2012-160171,2012-10-19,2012-10-24,Standard Class,RM-19675,OFF-AP-10000275,1640.7,5,0.0,459.4
CA-2012-160171,2012-10-19,2012-10-24,Standard Class,RM-19675,TEC-AC-10000892,270.0,3,0.0,97.2
CA-2011-103317,2011-07-05,2011-07-08,First Class,DM-13525,FUR-FU-10001591,19.52,2,0.2,5.37
CA-2011-103317,2011-07-05,2011-07-08,First Class,DM-13525,OFF-BI-10001787,9.81,5,0.7,-6.87
CA-2011-103317,2011-07-05,2011-07-08,First Class,DM-13525,FUR-FU-10003192,213.22,3,0.2,15.99
CA-2013-167115,2013-04-05,2013-04-10,Standard Class,EH-14185,OFF-BI-10004600,588.78,2,0.2,184.0
US-2014-153633,2014-11-14,2014-11-19,Second Class,TC-21295,OFF-AR-10002335,2.06,1,0.2,0.15
CA-2014-155929,2014-09-10,2014-09-14,Standard Class,AI-10855,OFF-PA-10000859,6.37,2,0.2,2.39
CA-2012-148712,2012-04-17,2012-04-23,Standard Class,JM-15535,TEC-AC-10003198,99.6,1,0.0,36.85
CA-2012-148712,2012-04-17,2012-04-23,Standard Class,JM-15535,OFF-BI-10001900,62.3,13,0.2,21.02
CA-2012-148712,2012-04-17,2012-04-23,Standard Class,JM-15535,OFF-AR-10000614,10.71,3,0.0,2.78
CA-2013-128307,2013-07-26,2013-07-30,Standard Class,BE-11335,OFF-EN-10003040,20.94,1,0.2,7.07
US-2013-127425,2013-08-27,2013-09-01,Standard Class,DR-12880,TEC-PH-10003442,33.0,6,0.0,8.25
US-2013-127425,2013-08-27,2013-09-01,Standard Class,DR-12880,TEC-AC-10002800,249.95,5,0.0,87.48
US-2011-119081,2011-09-12,2011-09-19,Standard Class,TA-21385,OFF-SU-10000157,357.93,3,0.0,7.16
US-2011-119081,2011-09-12,2011-09-19,Standard Class,TA-21385,TEC-AC-10001542,57.4,5,0.0,10.91
US-2011-119081,2011-09-12,2011-09-19,Standard Class,TA-21385,OFF-BI-10004519,331.96,2,0.0,149.38
US-2011-119081,2011-09-12,2011-09-19,Standard Class,TA-21385,FUR-FU-10003464,40.56,2,0.0,12.98
CA-2013-140613,2013-07-23,2013-07-30,Standard Class,KN-16705,OFF-SU-10004261,86.2,5,0.0,25.0
US-2014-108700,2014-05-20,2014-05-24,Standard Class,PJ-18835,OFF-PA-10004733,38.02,6,0.2,13.78
CA-2014-160962,2014-04-29,2014-05-03,Standard Class,MC-17605,OFF-ST-10001325,8.38,1,0.2,0.73
CA-2014-160962,2014-04-29,2014-05-03,Standard Class,MC-17605,OFF-AR-10003056,6.85,2,0.2,0.77
CA-2014-130631,2014-12-30,2015-01-03,Standard Class,BS-11755,OFF-FA-10000089,19.6,5,0.0,9.6
CA-2014-130631,2014-12-30,2015-01-03,Standard Class,BS-11755,FUR-FU-10004093,68.46,2,0.0,20.54
CA-2014-116680,2014-09-05,2014-09-07,Second Class,PK-19075,OFF-BI-10004022,13.34,6,0.2,4.34
CA-2014-116680,2014-09-05,2014-09-07,Second Class,PK-19075,FUR-TA-10001771,1478.27,8,0.2,92.39
US-2011-107405,2011-03-21,2011-03-25,Standard Class,TS-21205,OFF-ST-10002301,16.27,1,0.2,-3.86
CA-2014-101574,2014-09-29,2014-10-05,Standard Class,BD-11725,FUR-FU-10001706,9.24,3,0.0,4.44
CA-2011-146591,2011-01-20,2011-01-21,First Class,TS-21340,OFF-BI-10003676,32.34,10,0.7,-23.72
CA-2011-146591,2011-01-20,2011-01-21,First Class,TS-21340,OFF-PA-10000659,56.06,4,0.2,19.62
CA-2011-146591,2011-01-20,2011-01-21,First Class,TS-21340,OFF-EN-10002504,108.72,5,0.2,36.69
CA-2011-146591,2011-01-20,2011-01-21,First Class,TS-21340,FUR-BO-10001972,181.47,5,0.7,-320.6
CA-2011-107706,2011-02-15,2011-02-20,Second Class,ST-20530,OFF-PA-10000466,16.18,3,0.2,6.07
CA-2013-122448,2013-06-10,2013-06-15,Standard Class,DB-13210,FUR-CH-10002774,122.35,3,0.2,13.76
CA-2011-132451,2011-09-26,2011-09-27,First Class,KF-16285,FUR-CH-10000454,585.55,3,0.2,73.19
CA-2011-132451,2011-09-26,2011-09-27,First Class,KF-16285,OFF-PA-10004888,19.44,3,0.0,9.33
CA-2013-158547,2013-05-31,2013-06-05,Standard Class,JM-16195,OFF-AP-10003842,123.92,5,0.2,9.29
CA-2014-116946,2014-12-20,2014-12-24,Standard Class,TS-21505,FUR-FU-10000320,13.36,5,0.2,4.01
CA-2014-116946,2014-12-20,2014-12-24,Standard Class,TS-21505,OFF-ST-10002554,78.26,2,0.2,-17.61
CA-2014-116946,2014-12-20,2014-12-24,Standard Class,TS-21505,FUR-BO-10000468,102.02,7,0.7,-183.63
CA-2014-121741,2014-12-27,2014-12-27,Same Day,YC-21895,OFF-ST-10004459,750.68,2,0.0,37.53
CA-2014-169691,2014-06-16,2014-06-19,First Class,Dp-13240,OFF-LA-10002312,44.4,3,0.0,22.2
CA-2014-169691,2014-06-16,2014-06-19,First Class,Dp-13240,OFF-ST-10001291,84.55,5,0.0,22.83
CA-2014-169691,2014-06-16,2014-06-19,First Class,Dp-13240,OFF-PA-10003022,17.94,3,0.0,8.79
CA-2013-121356,2013-11-21,2013-11-25,Standard Class,SJ-20500,OFF-BI-10002133,128.4,3,0.0,62.92
CA-2011-101770,2011-03-31,2011-04-04,Standard Class,KB-16240,OFF-BI-10001097,1.87,1,0.7,-1.31
CA-2014-105487,2014-10-09,2014-10-15,Standard Class,CS-12250,TEC-PH-10001336,103.19,1,0.2,11.61
CA-2014-105487,2014-10-09,2014-10-15,Standard Class,CS-12250,TEC-AC-10002305,36.0,2,0.0,6.48
CA-2014-105487,2014-10-09,2014-10-15,Standard Class,CS-12250,TEC-AC-10003610,239.96,4,0.0,115.18
CA-2014-105487,2014-10-09,2014-10-15,Standard Class,CS-12250,OFF-ST-10002301,40.68,2,0.0,0.41
CA-2014-148999,2014-01-31,2014-02-05,Standard Class,EB-13870,FUR-CH-10002044,419.14,4,0.2,-68.11
CA-2011-107573,2011-12-12,2011-12-17,Standard Class,PB-19150,OFF-EN-10001099,23.47,3,0.2,7.63
CA-2012-156608,2012-10-24,2012-10-29,Standard Class,MT-18070,OFF-BI-10004140,3.59,4,0.8,-6.29
CA-2014-134495,2014-04-02,2014-04-05,Second Class,BF-11020,TEC-PH-10004897,23.98,3,0.2,-5.69
CA-2014-134495,2014-04-02,2014-04-05,Second Class,BF-11020,OFF-LA-10000262,6.26,3,0.2,2.04
CA-2014-134495,2014-04-02,2014-04-05,Second Class,BF-11020,OFF-AP-10002222,20.81,3,0.2,1.82
CA-2014-134495,2014-04-02,2014-04-05,Second Class,BF-11020,FUR-CH-10003774,218.35,3,0.2,-19.11
CA-2014-164098,2014-01-27,2014-01-28,First Class,CG-12520,OFF-ST-10000615,18.16,2,0.2,1.82
CA-2011-105249,2011-11-28,2011-11-28,Same Day,DH-13675,OFF-SU-10001225,7.36,2,0.0,0.15
CA-2011-105249,2011-11-28,2011-11-28,Same Day,DH-13675,OFF-LA-10002043,41.4,4,0.0,19.87
CA-2011-105249,2011-11-28,2011-11-28,Same Day,DH-13675,FUR-BO-10000330,411.33,4,0.15,-4.84
CA-2012-113523,2012-09-04,2012-09-08,Standard Class,SC-20440,OFF-BI-10001249,7.66,4,0.7,-6.12
CA-2014-117821,2014-06-13,2014-06-17,Standard Class,HG-15025,TEC-AC-10004469,63.92,2,0.2,19.18
CA-2014-164378,2014-07-16,2014-07-19,Second Class,MM-18055,OFF-AR-10001177,6.56,2,0.0,1.9
CA-2014-164378,2014-07-16,2014-07-19,Second Class,MM-18055,OFF-LA-10000634,7.83,3,0.0,3.6
CA-2014-164378,2014-07-16,2014-07-19,Second Class,MM-18055,TEC-AC-10004708,41.9,2,0.0,8.8
CA-2014-164378,2014-07-16,2014-07-19,Second Class,MM-18055,FUR-CH-10002084,664.15,6,0.1,88.55
CA-2014-164378,2014-07-16,2014-07-19,Second Class,MM-18055,OFF-PA-10004519,8.96,2,0.0,4.39
CA-2014-127782,2014-11-03,2014-11-07,Standard Class,TH-21115,FUR-FU-10001847,3.31,1,0.2,0.66
CA-2014-127782,2014-11-03,2014-11-07,Standard Class,TH-21115,OFF-AP-10001962,20.14,3,0.2,1.26
CA-2014-127782,2014-11-03,2014-11-07,Standard Class,TH-21115,OFF-EN-10003845,8.86,3,0.2,2.88
CA-2014-127782,2014-11-03,2014-11-07,Standard Class,TH-21115,TEC-PH-10001817,859.2,4,0.4,-186.16
US-2013-162026,2013-10-09,2013-10-09,Same Day,JE-15745,OFF-PA-10000167,61.96,2,0.0,27.88
CA-2013-150000,2013-04-09,2013-04-15,Standard Class,PG-18820,OFF-EN-10002973,17.92,4,0.0,8.6
CA-2012-168529,2012-10-08,2012-10-12,Standard Class,MB-17305,FUR-FU-10001588,145.9,5,0.0,62.74
US-2014-152569,2014-05-16,2014-05-21,Standard Class,JD-16015,OFF-PA-10001736,56.7,2,0.2,19.14
US-2014-152569,2014-05-16,2014-05-21,Standard Class,JD-16015,TEC-PH-10002185,11.12,2,0.2,3.48
US-2011-137680,2011-02-25,2011-03-02,Standard Class,JH-15430,OFF-PA-10000174,32.9,4,0.2,11.1
US-2011-137680,2011-02-25,2011-03-02,Standard Class,JH-15430,OFF-PA-10000069,22.78,3,0.2,7.69
CA-2012-103177,2012-05-30,2012-06-01,First Class,EN-13780,TEC-PH-10001795,239.97,3,0.0,2.4
CA-2012-103177,2012-05-30,2012-06-01,First Class,EN-13780,OFF-AP-10004540,160.32,2,0.0,44.89
CA-2012-103177,2012-05-30,2012-06-01,First Class,EN-13780,TEC-PH-10001527,128.85,3,0.0,3.87
US-2013-138408,2013-11-19,2013-11-22,Second Class,KC-16255,TEC-AC-10003870,1319.96,4,0.0,527.98
CA-2014-117667,2014-12-05,2014-12-10,Standard Class,MS-17980,FUR-CH-10004540,239.96,10,0.3,-10.28
CA-2014-117667,2014-12-05,2014-12-10,Standard Class,MS-17980,FUR-FU-10004093,54.77,2,0.2,6.85
CA-2014-117667,2014-12-05,2014-12-10,Standard Class,MS-17980,OFF-AR-10000716,13.39,3,0.2,3.18
CA-2014-117667,2014-12-05,2014-12-10,Standard Class,MS-17980,OFF-PA-10002709,23.92,5,0.2,8.67
CA-2014-117667,2014-12-05,2014-12-10,Standard Class,MS-17980,TEC-AC-10000580,255.97,4,0.2,-28.8
CA-2013-110982,2013-06-06,2013-06-08,First Class,CK-12205,OFF-BI-10000829,21.55,6,0.2,7.0
CA-2013-110982,2013-06-06,2013-06-08,First Class,CK-12205,OFF-AP-10004859,58.24,4,0.0,15.72
CA-2013-147123,2013-12-11,2013-12-13,First Class,SJ-20125,OFF-PA-10000575,80.28,12,0.0,36.93
CA-2014-154501,2014-05-01,2014-05-06,Standard Class,EA-14035,OFF-AR-10002804,9.78,2,0.0,4.01
CA-2014-166933,2014-04-25,2014-04-29,Standard Class,MG-17890,OFF-FA-10002676,1.81,1,0.0,0.65
CA-2012-142055,2012-05-08,2012-05-10,First Class,AB-10255,OFF-PA-10003465,37.94,2,0.0,18.21
CA-2012-137106,2012-03-31,2012-04-04,Standard Class,SC-20260,TEC-PH-10000011,79.96,5,0.2,27.99
CA-2014-136609,2014-08-07,2014-08-12,Standard Class,TB-21355,OFF-PA-10004381,115.3,3,0.2,40.35
CA-2014-160885,2014-12-03,2014-12-07,Standard Class,JK-16090,TEC-PH-10001795,2479.96,4,0.0,743.99
US-2013-167472,2013-06-07,2013-06-08,First Class,CK-12595,TEC-AC-10001109,179.94,6,0.0,75.57
US-2013-167472,2013-06-07,2013-06-08,First Class,CK-12595,TEC-AC-10003038,26.85,3,0.0,5.1
US-2013-167472,2013-06-07,2013-06-08,First Class,CK-12595,TEC-AC-10003174,323.37,3,0.0,129.35
US-2013-167472,2013-06-07,2013-06-08,First Class,CK-12595,OFF-PA-10000157,59.94,3,0.0,28.17
